,proper_date,permit_date,owner_name,combined_address,contractor_name,type_of_work,int_sq_feet,int_valuation,currency_valuation,ApplicationPermitNumber,CommercialorResidential,TypeofWork,SiteNumber,SiteStreet,SiteStreetType,SiteStreetDirectional,SiteZip,Lot,Block,Subdivision,TotalSquareFeet,PlanCheckValuation,OwnerName,ContractorName,IssueDate,NumberOfUnits
10,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,3415,0.0,,BP-2020-49091,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,3415,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
11,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,5926,0.0,,BP-2020-49111,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,5926,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
12,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-49113,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
13,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,3415,0.0,,BP-2020-49178,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,3415,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
14,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,6160,0.0,,BP-2020-49185,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,6160,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
15,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,143537,41000.0,"$41,000.00",BP-2020-42233,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,143537,41000,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,121
16,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,3415,0.0,,BP-2020-48387,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,3415,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
17,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,4360,0.0,,BP-2020-48417,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,4360,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
18,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48680,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
19,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,4930,0.0,,BP-2020-48690,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,4930,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
20,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,4930,0.0,,BP-2020-48824,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,4930,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
21,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,3415,0.0,,BP-2020-48964,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,3415,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
22,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,2414,0.0,,BP-2020-49096,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,2414,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
23,2020-11-05,"November 05, 2020",Steven Swaffar - Cu121874392,8551 Saul Bell Road NW,365 Construction Llc,Alterations,9974,127858.92,"$127,858.92",BP-2020-42490,Commercial,Alterations,8551,SAUL BELL,RD,NW,,A2C1B,1,CLIFFORD WEST BUSINESS PARK UNIT 3,9974,127858.92,STEVEN SWAFFAR - CU121874392,365 CONSTRUCTION LLC,20201105,
24,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48581,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
25,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,5926,0.0,,BP-2020-48844,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,5926,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
26,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,3415,0.0,,BP-2020-48966,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,3415,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
27,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,3415,0.0,,BP-2020-49103,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,3415,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
28,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,3313,0.0,,BP-2020-49139,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,3313,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
29,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,3364,0.0,,BP-2020-49156,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,3364,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
30,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-49162,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
31,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,3501,0.0,,BP-2020-49190,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,3501,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
32,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,4462,0.0,,BP-2020-48580,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,4462,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
33,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,5977,0.0,,BP-2020-48696,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,5977,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
34,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48701,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
35,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-49094,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
36,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-49124,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
37,2020-11-05,"November 05, 2020",Stephen Leos - Cu23351025,10600 Cibola  NW,"Cli Construction, LLC",Addition,1890,125000.0,"$125,000.00",BP-2020-47955,Commercial,Addition,10600,CIBOLA,LOOP,NW,,B9J1A2,0000,SEVEN BAR NORTH,1890,125000,STEPHEN LEOS - CU23351025,"CLI CONSTRUCTION, LLC",20201105,
38,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,5926,0.0,,BP-2020-48407,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,5926,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
39,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48854,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
40,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48878,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
41,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48879,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
42,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,5875,0.0,,BP-2020-48931,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,5875,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
43,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,3415,0.0,,BP-2020-48951,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,3415,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
44,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,2368,0.0,,BP-2020-49117,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,2368,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
45,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-49146,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
46,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-49151,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
47,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-49175,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
48,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,3364,0.0,,BP-2020-49200,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,3364,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
49,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,5875,0.0,,BP-2020-48283,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,5875,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
50,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48312,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
51,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,4462,0.0,,BP-2020-48418,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,4462,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
52,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48567,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
53,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48676,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
54,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48913,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
55,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,3415,0.0,,BP-2020-49109,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,3415,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
56,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,3415,0.0,,BP-2020-49166,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,3415,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
57,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,118279,34000.0,"$34,000.00",BP-2020-42149,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,118279,34000,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,100
58,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48408,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
59,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,4462,0.0,,BP-2020-48570,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,4462,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
60,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,3364,0.0,,BP-2020-48589,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,3364,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
61,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,4930,0.0,,BP-2020-48742,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,4930,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
62,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,3415,0.0,,BP-2020-48839,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,3415,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
63,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Commercial Renovation Phase,5875,0.0,,BP-2020-48950,Commercial,Commercial Renovation Phase,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,5875,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
64,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,3415,0.0,,BP-2020-49099,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,3415,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
65,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,4462,0.0,,BP-2020-49105,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,4462,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
66,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,4930,0.0,,BP-2020-49131,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,4930,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
67,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,5977,0.0,,BP-2020-49170,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,5977,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
68,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,4931 Arroyo Chamisa Road NE,Bongo Contractors Llc,Change of Use,4930,0.0,,BP-2020-49205,Commercial,Change of Use,4931,ARROYO CHAMISA,RD,NE,,D2,0000,ARROYO CHAMISA,4930,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
69,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48402,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
70,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48412,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
71,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,4462,0.0,,BP-2020-48415,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,4462,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
72,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,4879,0.0,,BP-2020-48423,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,4879,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
73,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,2317,0.0,,BP-2020-48705,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,2317,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
74,2020-11-05,"November 05, 2020",Boan Ngo - Cu109483514,5100 Mesa Del Oso Road NE,Bongo Contractors Llc,Change of Use,3364,0.0,,BP-2020-48709,Commercial,Change of Use,5100,MESA DEL OSO,RD,NE,,D1,0000,MESA DEL OSO,3364,0,BOAN NGO - CU109483514,BONGO CONTRACTORS LLC,20201105,
75,2020-11-05,"November 05, 2020",Don Dudley - Cu30605731,5101 Copper Ave. NE,365 Construction Llc,Change of Use,11740,1000.0,"$1,000.00",BP-2020-48846,Commercial,Change of Use,5101,COPPER,AV,NE,,1,7,BUENA VISTA BUSINESS ADDN,11740,1000,DON DUDLEY - CU30605731,365 CONSTRUCTION LLC,20201105,
